:ID,primarySubstabce,name,:LABEL
9350,AMANTADINE HYDROCHLORIDE,Amantadine Hcl,Drug
9351,METFORMIN HYDROCHLORIDE,Metformin Hcl,Drug
9352,FERRIC DERISOMALTOSE,MONOFERRIC,Drug
9353,PONESIMOD,PONVORY,Drug
9354,SIPONIMOD,BAF312 COMP BAF+,Drug
9355,,PRUNELAX [PRUNUS SPP;SENNA SPP LEAF],Drug
9356,BUPROPION HYDROCHLORIDE,BUPROPION HYDROCHLORIDE,Drug
9357,CORTISONE,CORTISONE,Drug
9358,DACARBAZINE,DACARBAZINE,Drug
9359,VINBLASTINE SULFATE,VINBLASTINE SULFATE,Drug
9360,DULOXETINE HYDROCHLORIDE,DULOXETINE HYDROCHLORIDE,Drug
9361,CEFPODOXIME PROXETIL,VANTIN,Drug
9362,POLYETHYLENE GLYCOL 3350,Macrogol 3350,Drug
9363,,Potassium bicarbonate citric acid effervescnet,Drug
9364,ALBUTEROL\IPRATROPIUM,ALBUTEROL;IPRATROPIUM,Drug
9365,ROSUVASTATIN CALCIUM,Rosuvastatin Calcium Tablet 20 mg,Drug
9366,LONCASTUXIMAB TESIRINE-LPYL,ZYNLONTA,Drug
9367,BENZTROPINE MESYLATE,BENZTROPINE MESYLATE,Drug
9368,IDURSULFASE,ELAPRASE,Drug
9369,ABATACEPT,Abatacept,Drug
9370,GRANULOCYTE-MACROPHAGE COLONY-STIMULATING FACTOR,GM CSF,Drug
9371,QUERCETIN,QUERCETIN,Drug
9372,DEXMETHYLPHENIDATE HYDROCHLORIDE,FOCALIN,Drug
9373,CHONDROITIN SULFATE (BOVINE)\GLUCOSAMINE HYDROCHLORIDE,GLUCOSAMINE AND CHONDROITIN,Drug
9374,LENVATINIB,LENVIMA,Drug
9375,CERTOLIZUMAB PEGOL,Certolizumab pegol RA,Drug
9376,,FLUZONE [INFLUENZA VACCINE],Drug
9377,MINERALS\VITAMINS,PRENATAL VITAMINS [MINERALS NOS;VITAMINS NOS],Drug
9378,"TETANUS TOXOID, REDUCED DIPHTHERIA TOXOID AND ACELLULAR PERTUSSIS VACCINE ADSORBED, TDAP",TDAP,Drug
9379,DILTIAZEM,DILTIAZEM CD,Drug
9380,IRON,POLY IRON,Drug
9381,REPAGLINIDE,REPAGLINIDE,Drug
9382,VERAPAMIL HYDROCHLORIDE,CALAN,Drug
9383,TUCATINIB,BLINDED PLACEBO FOR TUCATINIB,Drug
9384,IBANDRONATE SODIUM,Ibandronate Sodium Tablets 150 mg,Drug
9385,,ALLERGY RELIEF,Drug
9386,CHLORPHENIRAMINE MALEATE,CHLORTRIMETON,Drug
9387,INCOBOTULINUMTOXINA,XEOMIN,Drug
9388,OXYCODONE,oxycodone,Drug
9389,,PGE Papaverine Phentolamine,Drug
9390,FEDRATINIB HYDROCHLORIDE,INREBIC,Drug
9391,HYDROXYZINE HYDROCHLORIDE,HYDROXYZINE HYDROCHLORIDE,Drug
9392,LEVOTHYROXINE SODIUM,TIROSINT,Drug
9393,LINRODOSTAT MESYLATE,BLINDED LINRODOSTAT MESYLATE,Drug
9394,AMLODIPINE BESYLATE\HYDROCHLOROTHIAZIDE\VALSARTAN,EXFORGE HCT,Drug
9395,FLUPHENAZINE HYDROCHLORIDE,PROLIXIN,Drug
9396,METHYLPHENIDATE HYDROCHLORIDE,RITALIN,Drug
9397,DEXMEDETOMIDINE,DEXMEDETOMIDINE,Drug
9398,OLANZAPINE,Olanzapine zydis,Drug
9399,VIGABATRIN,SABRIL,Drug
9400,ALDESLEUKIN,PROLEUKIN,Drug
9401,ENFORTUMAB VEDOTIN,ASG 22CE,Drug
9402,METFORMIN HYDROCHLORIDE,METFORMIN ER,Drug
9403,HYDROXYCHLOROQUINE SULFATE,HYDROXYCHLOROQUINE                 /00072603/,Drug
9404,CYCLOSPORINE,SANDIMMUN NEORAL,Drug
9405,IMMUNE GLOBULIN NOS,IMMUNE GLOBULIN (IMMUNOGLOBULINS NOS),Drug
9406,LEUCOVORIN CALCIUM,CALCIUM FOLINATE,Drug
9407,SAPROPTERIN DIHYDROCHLORIDE,KUVAN,Drug
9408,OXYBUTYNIN,OXYBUTYNIN ER,Drug
9409,,Metoprolol ER 25mg,Drug
9410,PEMETREXED DISODIUM,PEMETREXED DISODIUM,Drug
9411,INSULIN NOS,INSULIN,Drug
9412,IRINOTECAN HYDROCHLORIDE,ONIVYDE,Drug
9413,CALCIUM CARBONATE\ERGOCALCIFEROL,CALCIUM CARBONATE;ERGOCALCIFEROL,Drug
9414,,CC 90009 (DI SUBSTITUTED ISOINDOLINONE),Drug
9415,ACYCLOVIR,ACICLOVIR,Drug
9416,POTASSIUM CHLORIDE,POTASSIUM CHLORIDE ER,Drug
9417,,SODIUM CHLORIDE BOLUS,Drug
9418,DOXAZOSIN MESYLATE,DOXAZOSIN MESILATE,Drug
9419,ADALIMUMAB,ADALIMUMAB,Drug
9420,HYDRALAZINE HYDROCHLORIDE,HYDRALAZINE HYDROCHLORIDE,Drug
9421,NIVOLUMAB,nivolumab,Drug
9422,PILOCARPINE HYDROCHLORIDE,Pilocarpine hcl,Drug
9423,SEMAGLUTIDE,Semaglutide,Drug
9424,DULOXETINE HYDROCHLORIDE,Duloxetine HCL,Drug
9425,ETANERCEPT,ENBREL,Drug
9426,ACALABRUTINIB,CALQUENCE,Drug
9427,VINBLASTINE,VINBLASTINE,Drug
9428,,Fenasteride,Drug
9429,ETOPOSIDE,VP 16,Drug
9430,HUMAN IMMUNOGLOBULIN G,PRIVIGEN,Drug
9431,COLESTIPOL HYDROCHLORIDE,COLESTIPOL HCL,Drug
9432,EPINEPHRINE,ADRENACLICK,Drug
9433,ALBUTEROL,SALBUTAMOL,Drug
9434,SELUMETINIB,AZD6244,Drug
9435,TOBRAMYCIN,TOBI PODHALER,Drug
9436,AZTREONAM,CAYSTON,Drug
9437,ALPROSTADIL,MUSE,Drug
9438,CLOZAPINE,Clozapine 100 mg Tablet USP,Drug
9439,MINERALS\VITAMINS,EMERGEN C,Drug
9440,,METAMUCIL FIBER PO,Drug
9441,RALOXIFENE,RALOXIFENE,Drug
9442,LEVOTHYROXINE SODIUM,"Levothyroxine Sodium Tablets, USP",Drug
9443,ALUMINUM HYDROXIDE\DIMETHICONE\MAGNESIUM HYDROXIDE,MYLANTA,Drug
9444,NALOXONE HYDROCHLORIDE,NARCAN,Drug
9445,,Potassium Phosphate Sodium Phosphate,Drug
9446,FOLIC ACID,FOLIC ACID ORAL,Drug
9447,CHORIOGONADOTROPIN ALFA,PREGNYL,Drug
9448,MOMETASONE FUROATE,MOMETASONE FUROATE,Drug
9449,INSULIN HUMAN,HUMULIN N,Drug
9450,ROTIGOTINE,Rotigotine,Drug
9451,MIFEPRISTONE,MIFEPRISTONE,Drug
9452,IBUPROFEN,CHILDRENS MOTRIN,Drug
9453,FISH OIL\MEDIUM-CHAIN TRIGLYCERIDES\OLIVE OIL\SOYBEAN OIL,SMOFLIPID,Drug
9454,VALACYCLOVIR HYDROCHLORIDE,Valacyclovir Hydrochloride Tablets 1g,Drug
9455,ERDAFITINIB,BALVERSA,Drug
9456,ATOMOXETINE HYDROCHLORIDE,Atomoxetine Capsules USP [25mg],Drug
9457,ACETAMINOPHEN,MAPAP,Drug
9458,SERTRALINE HYDROCHLORIDE,SERTRALINE HCL,Drug
9459,LEDIPASVIR\SOFOSBUVIR,HARVONI,Drug
9460,ERIBULIN,ERIBULIN,Drug
9461,DROXIDOPA,NORTHERA,Drug
9462,MELOXICAM,VIVLODEX,Drug
9463,MIDODRINE HYDROCHLORIDE,MIDODRINE HCL,Drug
9464,PIPERACILLIN SODIUM\TAZOBACTAM SODIUM,Piperacillin/tazobactam,Drug
9465,CYCLOSPORINE,Cyclosporin,Drug
9466,HOMEOPATHICS,ARNICARE,Drug
9467,LINAGLIPTIN,Linagliptin,Drug
9468,ATOVAQUONE,ATOVAQUONE,Drug
9469,ISAVUCONAZONIUM,Isavuconazonium,Drug
9470,ACETAMINOPHEN\DIPHENHYDRAMINE,TYLENOL PM,Drug
9471,VENLAFAXINE HYDROCHLORIDE,Venlafaxine hydrochloride extended release capsules 75mg,Drug
9472,FLUVOXAMINE,Fluvoxamine,Drug
9473,TAMSULOSIN,tamsulosin,Drug
9474,METOPROLOL SUCCINATE,metoprolol ER,Drug
9475,TENECTEPLASE,Tenecteplase,Drug
9476,FERROUS FUMARATE,FERROUS FUMARATE,Drug
9477,CRYOPRECIPITATED ANTIHEMOPHILIC FACTOR (HUMAN),CRYOPRECIPITATE,Drug
9478,IOHEXOL,IOHEXOL,Drug
9479,AZACITIDINE,ONUREG,Drug
9480,TREPROSTINIL SODIUM,Treprostinil sodium (IV),Drug
9481,,DAILY VITE,Drug
9482,LIDOCAINE,LIDODERM,Drug
9483,NICOTINE,NICODERM CQ,Drug
9484,TRIAMCINOLONE ACETONIDE,KENALOG,Drug
9485,INTERFERON BETA-1A,AVONEX PEN,Drug
9486,AMOXICILLIN\CLAVULANATE POTASSIUM,amox/k clav,Drug
9487,SILTUXIMAB,SYLVANT,Drug
9488,SPARTALIZUMAB,SPARTALIZUMAB,Drug
9489,GLOFITAMAB,GLOFITAMAB,Drug
9490,BUPRENORPHINE HYDROCHLORIDE,PROBUPHINE,Drug
9491,HYALURONIDASE-ZZXF\PERTUZUMAB\TRASTUZUMAB,PHESGO,Drug
9492,OLANZAPINE PAMOATE,ZYPREXA RELPREVV,Drug
9493,ASPIRIN,asa,Drug
9494,AFATINIB,AFATINIB,Drug
9495,NECITUMUMAB,NECITUMUMAB,Drug
9496,ARIPIPRAZOLE LAUROXIL,ARISTADA INITIO,Drug
9497,SCOPOLAMINE,Scopolamine Transdermal System,Drug
9498,ELAGOLIX SODIUM\ESTRADIOL\NORETHINDRONE,ELAGOLIX/ESTRADIOL/NORETHINDRONE ACETATE,Drug
9499,EMTRICITABINE\TENOFOVIR,EMTRICITABINE/TENOFOVIR ALAFENAMIDE,Drug
9500,PHENTOLAMINE MESYLATE,ORAVERSE,Drug
9501, 1:100,2% lidocaine,Drug
9502,ISAVUCONAZOLE,Isavuconazole,Drug
9503,,Ranolazine extended release,Drug
9504,"POTASSIUM PHOSPHATE, DIBASIC\POTASSIUM PHOSPHATE, MONOBASIC",POTASSIUM PHOSPHATES,Drug
9505,"SODIUM PHOSPHATE, DIBASIC, ANHYDROUS\SODIUM PHOSPHATE, DIBASIC, HEPTAHYDRATE\SODIUM PHOSPHATE, MONOBASIC, MONOHYDRATE",SODIUM PHOSPHATES,Drug
9506,MAGNESIUM GLUCONATE,Magnesium gluconate,Drug
9507,FELODIPINE,FELODIPINE,Drug
9508,SENNOSIDES A AND B,SENNOSIDES A+B,Drug
9509,ACETAMINOPHEN,TYNELOL,Drug
9510,POTASSIUM CHLORIDE,POTASSIUM CL,Drug
9511,CABERGOLINE,CABERGOLINE,Drug
9512,MINERALS\VITAMINS,PRESERVISION,Drug
9513,ALBUTEROL SULFATE\IPRATROPIUM BROMIDE,DUONEB,Drug
9514,COD LIVER OIL,COD LIVER OIL,Drug
9515,ASPIRIN,ASPIRIN ADULT LOW STRENGTH,Drug
9516,LUTEIN,LUTEIN,Drug
9517,CALCIUM\VITAMIN D,CALCIUM/VITAMIN D,Drug
9518,MAGNESIUM OXIDE\ZINC,MAGNESIUM/ZINC,Drug
9519,HYDROCHLOROTHIAZIDE\LISINOPRIL,LISINOPRIL/HCTZ,Drug
9520,BIFIDOBACTERIUM LONGUM SUBSP INFANTIS,ALIGN,Drug
9521,CETIRIZINE HYDROCHLORIDE OR KETOTIFEN FUMARATE,WAL ZYR NOS,Drug
9522,ROPINIROLE HYDROCHLORIDE,ROPINIROLE HCL,Drug
9523,ETODOLAC,ETODOLAC,Drug
9524,HERBALS\SAW PALMETTO,SAW PALMETTO,Drug
9525,ACETAMINOPHEN\DICHLORALPHENAZONE\ISOMETHEPTENE,MIDRIN,Drug
9526,PERAMPANEL,FYCOMPA,Drug
9527,CRIZOTINIB,XALKORI,Drug
9528,ONDANSETRON HYDROCHLORIDE,ONDANSETRON HYDROCHLORIDE,Drug
9529,VITAMINS,MULTIPLE VITAMINS,Drug
9530,LEVOTHYROXINE\LIOTHYRONINE,THYROID,Drug
9531,DILTIAZEM HYDROCHLORIDE,CARTIA XT,Drug
9532,PHENDIMETRAZINE TARTRATE,PHENDIMETRAZINE,Drug
9533,TIZANIDINE HYDROCHLORIDE,TIZANIDINE HCL,Drug
9534,PIOGLITAZONE,PIOGLITAZONE HCL,Drug
9535,SERTRALINE HYDROCHLORIDE,SERTRALINE HYDROCHLORIDE,Drug
9536,PROPRANOLOL HYDROCHLORIDE,PROPANOLOL HYDROCHLORIDE,Drug
9537,HALOPERIDOL,HALOPERIDOL,Drug
9538,COAGULATION FACTOR IX RECOMBINANT HUMAN\ISOPROPYL ALCOHOL,BENEFIX,Drug
9539,ACETAMINOPHEN,TYLENOL 8 HR ARTHRITIS PAIN,Drug
9540,,DOXYCYCLIN [DOXYCYCLINE HYCLATE],Drug
9541,PANCRELIPASE,PANCREATIN,Drug
9542,GINGER,GINGER ROOT,Drug
9543,DIETARY SUPPLEMENT\HERBALS\MILK THISTLE,MILK THISTLE,Drug
9544,ESTRADIOL,ESTRACE,Drug
9545,AMLODIPINE BESYLATE\OLMESARTAN MEDOXOMIL,AMLODIPINE BESILATE/OLMESARTAN MEDOXOMIL,Drug
9546,SUVOREXANT,BELSOMRA,Drug
9547,FENOFIBRATE,FENOBIBRATE,Drug
9548,FLUOXETINE HYDROCHLORIDE,FLUOXETINE HCL,Drug
9549,METFORMIN HYDROCHLORIDE,GLUCOPHAGE LA,Drug
9550,ACETAMINOPHEN\OXYCODONE HYDROCHLORIDE,ROXICET,Drug
9551,CARBAMAZEPINE,TEGRETOL,Drug
9552,SCOPOLAMINE,TRANSDERM SCOP,Drug
9553,ACETAMINOPHEN\HYDROCODONE BITARTRATE,VICODIN ES,Drug
9554,DOXEPIN,DOXEPIN,Drug
9555,NOREPINEPHRINE BITARTRATE,LEVOPHED,Drug
9556,,VINTEC,Drug
9557,,chlorothazide,Drug
9558,DILTIAZEM,diltiazen,Drug
9559,BECLOMETHASONE,BECLOMETHASONE,Drug
9560,ETODOLAC,LODINE,Drug
9561,HYDROCHLOROTHIAZIDE\LISINOPRIL,LISINOPRIL HIDROCLOROTIAZIDA,Drug
9562,,MAGIC MOUTHWASH [DIPHENHYDRAMINE;LIDOCAINE;MYLANTA],Drug
9563,AMOXICILLIN\CLAVULANIC ACID,AMOXICILLIN;CLAVULANIC ACID,Drug
9564,,MEPRON (UNITED STATES),Drug
9565,PEGFILGRASTIM-CBQV,UDENYCA,Drug
9566,,DAZIDOX,Drug
9567,RIBOFLAVIN,VITAMIN B2,Drug
9568,,VITAMIN E 400,Drug
9569,FOSAPREPITANT,FOSAPREPITANT,Drug
9570,,RBC TRANSFUSION,Drug
9571,RANITIDINE HYDROCHLORIDE,RANITIDINE HCL,Drug
9572,AMANTADINE HYDROCHLORIDE,AMANTADINE,Drug
9573,SPIRONOLACTONE,SPIROLACTONE,Drug
9574,,CALTRATE +D3,Drug
9575,EZETIMIBE,ZETIA,Drug
9576,OMEGA-3-ACID ETHYL ESTERS,OMEGA 3 MARINE TRIGLYCERIDES,Drug
9577,PROBIOTICS NOS,PROBIOTICS NOS,Drug
9578,,AVEENO ANTI ITCH,Drug
9579,CANDESARTAN,CANDESARTAN,Drug
9580,VITAMINS,CENTRUM SILVER FORTE,Drug
9581,METFORMIN HYDROCHLORIDE\SITAGLIPTIN PHOSPHATE,JANUMET,Drug
9582,,NAPHAZOLINE + PHENIRAMINE,Drug
9583,HOMOSALATE\OCTINOXATE\OCTISALATE\OXYBENZONE\TITANIUM DIOXIDE,SUNSCREEN,Drug
9584,LYSINE,LYSINE,Drug
9585,VENLAFAXINE HYDROCHLORIDE,VENLAFAXINE XR,Drug
9586,,PLASMALYTE A,Drug
9587,PHENOL,PHENOL,Drug
9588,,DEXTRAN;HYPROMELLOSE,Drug
9589,CEFUROXIME,CEFUROXIME,Drug
9590,,Calcium citrate d,Drug
9591,OXYMORPHONE HYDROCHLORIDE,OXYMORPHONE HYDROCHLORIDE,Drug
9592,SELENIUM,Selenium,Drug
9593,CALCIUM CITRATE\CHOLECALCIFEROL,Citracal Maximum,Drug
9594,BEDAQUILINE,BEDAQUILINE,Drug
9595,IOPAMIDOL,ISOVUE 370,Drug
9596,MINERALS\VITAMINS,AQUADEKS,Drug
9597,ONDANSETRON,ONDANSETRON ODT DRLA,Drug
9598,PALONOSETRON HYDROCHLORIDE,PALONOSETRON HCL,Drug
9599,CARBOPLATIN,COMPARATOR CARBOPLATIN,Drug
9600,PEMBROLIZUMAB,COMPARATOR PEMBROLIZUMAB,Drug
9601,PACLITAXEL,COMPARATOR PACLITAXEL,Drug
9602,TORSEMIDE,TORASEMIDA,Drug
9603,INVESTIGATIONAL PRODUCT,CMP 001,Drug
9604,BUDESONIDE\FORMOTEROL,BUDESONIDE FORMOTEROL,Drug
9605,ACETAMINOPHEN\BUTALBITAL\CAFFEINE,"BUTALBITAL, ACETAMINOPHEN, AND CAFFEINE",Drug
9606,GLYCOPYRRONIUM,GLYCOPYRROLATE [GLYCOPYRRONIUM],Drug
9607,,JEVITY [FAMOTIDINE],Drug
9608,ACETAMINOPHEN\OXYCODONE HYDROCHLORIDE,OXYCODONE ACETAMINOPHEN,Drug
9609,UMECLIDINIUM BROMIDE\VILANTEROL TRIFENATATE,UMECLIDINIUM VILANTEROL,Drug
9610,CYCLOSPORINE,RESTASIS,Drug
9611,ASCORBIC ACID\IRON,VITRON C,Drug
9612,BUPIVACAINE HYDROCHLORIDE,MARCAINE,Drug
9613,LIDOCAINE\PRILOCAINE,LIDOCAINE PRILOCAINE,Drug
9614,POTASSIUM CHLORIDE,POTASSIUM CL ER,Drug
9615,,OCULAR LUBRICANT,Drug
9616,GLYCERIN,GLYCERIN,Drug
9617,NEISSERIA MENINGITIDIS GROUP A CAPSULAR OLIGOSACCHARIDE DIPHTHERIA CRM197 PROTEIN CONJUGATE ANTIGEN\NEISSERIA MENINGITIDIS GROUP C CAPSULAR OLIGOSACCHARIDE DIPHTHERIA CRM197 PROTEIN CONJUGATE ANTIGEN\NEISSERIA MENINGITIDIS GROUP W-135 CAPSULAR OLIGOSACCHARIDE DIPHTHERIA CRM197 PROTEIN CONJUGATE ANTI,MENVEO,Drug
9618,NEISSERIA MENINGITIDIS GROUP B FHBP FUSION PROTEIN ANTIGEN\NEISSERIA MENINGITIDIS GROUP B NADA PROTEIN ANTIGEN\NEISSERIA MENINGITIDIS GROUP B NHBA FUSION PROTEIN ANTIGEN\NEISSERIA MENINGITIDIS GROUP B STRAIN NZ98/254 OUTER MEMBRANE VESICLE\NEISSERIA MENINGITIDIS SEROGROUP B FHBP FUSION PROTEIN ANTIG,BEXSERO,Drug
9619,SODIUM CHLORIDE,OCEAN SALINE NASAL SPRAY,Drug
9620,,CYTRA K,Drug
9621,DOCUSATE CALCIUM,DOCUSATE CALCIUM,Drug
9622,FLAX SEED,LINSEED                            /01649402/,Drug
9623,ANHYDROUS CITRIC ACID\ASPIRIN\SODIUM BICARBONATE,ALKA SELTZER,Drug
9624,SULFAMETHOXAZOLE\TRIMETHOPRIM,TRIMETHOPRIM SULFAMETHOXAZOLE,Drug
9625,PIPERACILLIN SODIUM\TAZOBACTAM SODIUM,PIPERACILLIN/TAZOBACTAM,Drug
9626,POLYETHYLENE GLYCOL 4000\POTASSIUM CHLORIDE\SODIUM BICARBONATE\SODIUM CHLORIDE\SODIUM SULFATE,POLYETHYLENE GLYCOL ELECTROLYTES POWDER (2),Drug
9627,,POTASSIUM PHOSPHATE MONOBASIC;SODIUM PHOSPHATE;SODIUM PHOSPHATE MONOBA,Drug
9628,MORPHINE,OPIUM TINCTURE,Drug
9629,UBIDECARENONE,UBIDECARENONE,Drug
9630,INSULIN ASPART,INSULIN ASPART,Drug
9631,LIRAGLUTIDE,LIRAGLUTIDE,Drug
9632,QUAVONLIMAB,QUAVONLIMAB,Drug
9633,CARBOXYMETHYLCELLULOSE SODIUM,REFRESH CELLUVISC,Drug
9634,HYPROMELLOSES,HYPROMELLOSE,Drug
9635,,"ALUMINUM HYDROXIDE, DIPHENHYDRAMINE, LIDOCAINE, MAGNESIUM, SIMETHICONE",Drug
9636,CETYLPYRIDINIUM CHLORIDE OR SODIUM FLUORIDE OR SODIUM MONOFLUOROPHOSPHATE OR GLUCOSE OXIDASE\LACTOFERRIN\LACTOPEROXIDASE BOVINE\LYSOZYME,BIOTENE NOS,Drug
9637,ASPIRIN,Asa,Drug
9638,OMEGA-3 FATTY ACIDS,Omega 3,Drug
9639,VITAMIN D NOS,Vit d,Drug
9640,ONABOTULINUMTOXINA,BOTOX,Drug
9641,,ZOLPID,Drug
9642,CALCIUM\VITAMIN D,Calcium;vitamin d,Drug
9643,,Icar c,Drug
9644,VITAMINS,One a day women's,Drug
9645,FLURBIPROFEN,FLURBIPROFEN,Drug
9646,METHAZOLAMIDE,METHAZOLAMIDE,Drug
9647,OREGANO LEAF OIL,OREGANO LEAF OIL,Drug
9648,ZINC CITRATE,ZINC CITRATE,Drug
9649,HERBALS\TURMERIC,TURMERIC,Drug
9650,CLOSTRIDIUM TETANI\CLOSTRIDIUM TETANI TOXOID ANTIGEN (FORMALDEHYDE INACTIVATED)\CORYNEBACTERIUM DIPHTHERIAE\CORYNEBACTERIUM DIPHTHERIAE TOXOID ANTIGEN (FORMALDEHYDE INACTIVATED),TETANUS AND DIPHTHERIA TOXOIDS ADSORBED (VACCINE),Drug
9651,"PNEUMOCOCCAL VACCINE, POLYVALENT 23",23 PPV,Drug
9652,INFLUENZA VIRUS VACCINE,INFLUENZA VACCINE,Drug
9653,,MAXIPIME (CEFEPIME),Drug
9654,NAPORAFENIB,NAPORAFENIB,Drug
9655,MINERALS\VITAMINS,Multivitamin with minerals,Drug
9656,,Timolol brimoni dorzol latanop,Drug
9657,SILVER SULFADIAZINE,SILVADENE,Drug
9658,VERAPAMIL HYDROCHLORIDE,VERAPAMIL HYDROCHLORIDE,Drug
9659,,ELECTROLYTES NOS;SODIUM LACTATE,Drug
